show_id,sale_date,tickets_sold,cumulative_tickets_sold,revenue,cumulative_revenue,sales_rate,days_until_show
future_taylor_swift_20260103,2025-10-17,119,1609,23800,321800,8.04,77
future_taylor_swift_20260103,2025-10-16,806,2415,161200,483000,12.07,78
future_taylor_swift_20260103,2025-10-15,603,3018,120600,603600,15.09,79
future_taylor_swift_20260103,2025-10-14,202,3220,40400,644000,16.1,80
future_taylor_swift_20260103,2025-10-13,230,3450,46000,690000,17.25,81
future_taylor_swift_20260103,2025-10-12,272,3722,54400,744400,18.61,82
future_taylor_swift_20260103,2025-10-11,73,3795,14600,759000,18.98,83
future_taylor_swift_20260103,2025-10-10,157,3952,31400,790400,19.76,84
future_taylor_swift_20260103,2025-10-09,582,4534,116400,906800,22.67,85
future_taylor_swift_20260103,2025-10-08,449,4983,89800,996600,24.92,86
future_taylor_swift_20260103,2025-10-07,352,5335,70400,1067000,26.67,87
future_taylor_swift_20260103,2025-10-06,206,5541,41200,1108200,27.71,88
future_taylor_swift_20260103,2025-10-05,512,6053,102400,1210600,30.26,89
future_taylor_swift_20260103,2025-10-04,448,6501,89600,1300200,32.51,90
future_taylor_swift_20260103,2025-10-03,10,6511,2000,1302200,32.55,91
future_taylor_swift_20260103,2025-10-02,376,6887,75200,1377400,34.44,92
future_taylor_swift_20260103,2025-10-01,128,7015,25600,1403000,35.08,93
future_taylor_swift_20260103,2025-09-30,58,7073,11600,1414600,35.37,94
future_taylor_swift_20260103,2025-09-29,428,7501,85600,1500200,37.51,95
future_taylor_swift_20260103,2025-09-28,300,7801,60000,1560200,39.01,96
future_taylor_swift_20260103,2025-09-27,391,8192,78200,1638400,40.96,97
future_taylor_swift_20260103,2025-09-26,137,8329,27400,1665800,41.64,98
future_taylor_swift_20260103,2025-09-25,89,8418,17800,1683600,42.09,99
future_taylor_swift_20260103,2025-09-24,333,8751,66600,1750200,43.76,100
future_taylor_swift_20260103,2025-09-23,142,8893,28400,1778600,44.46,101
future_taylor_swift_20260103,2025-09-22,149,9042,29800,1808400,45.21,102
future_taylor_swift_20260103,2025-09-21,251,9293,50200,1858600,46.47,103
future_taylor_swift_20260103,2025-09-20,240,9533,48000,1906600,47.66,104
future_taylor_swift_20260103,2025-09-19,170,9703,34000,1940600,48.52,105
future_taylor_swift_20260103,2025-09-18,53,9756,10600,1951200,48.78,106
future_taylor_swift_20260103,2025-09-17,168,9924,33600,1984800,49.62,107
future_taylor_swift_20260103,2025-09-16,253,10177,50600,2035400,50.89,108
future_taylor_swift_20260103,2025-09-15,205,10382,41000,2076400,51.91,109
future_taylor_swift_20260103,2025-09-14,281,10663,56200,2132600,53.31,110
future_taylor_swift_20260103,2025-09-13,22,10685,4400,2137000,53.42,111
future_taylor_swift_20260103,2025-09-12,165,10850,33000,2170000,54.25,112
future_taylor_swift_20260103,2025-09-11,197,11047,39400,2209400,55.23,113
future_taylor_swift_20260103,2025-09-10,263,11310,52600,2262000,56.55,114
future_taylor_swift_20260103,2025-09-08,277,11587,55400,2317400,57.94,116
future_taylor_swift_20260103,2025-09-07,27,11614,5400,2322800,58.07,117
future_taylor_swift_20260103,2025-09-06,92,11706,18400,2341200,58.53,118
future_taylor_swift_20260103,2025-09-05,255,11961,51000,2392200,59.8,119
future_taylor_swift_20260103,2025-09-04,26,11987,5200,2397400,59.94,120
future_taylor_swift_20260103,2025-09-03,140,12127,28000,2425400,60.63,121
future_taylor_swift_20260103,2025-09-02,73,12200,14600,2440000,61.0,122
future_taylor_swift_20260103,2025-09-01,248,12448,49600,2489600,62.24,123
future_taylor_swift_20260103,2025-08-31,161,12609,32200,2521800,63.04,124
future_taylor_swift_20260103,2025-08-30,122,12731,24400,2546200,63.65,125
future_taylor_swift_20260103,2025-08-29,159,12890,31800,2578000,64.45,126
future_taylor_swift_20260103,2025-08-28,282,13172,56400,2634400,65.86,127
future_taylor_swift_20260103,2025-08-27,115,13287,23000,2657400,66.44,128
future_taylor_swift_20260103,2025-08-26,116,13403,23200,2680600,67.02,129
future_taylor_swift_20260103,2025-08-25,60,13463,12000,2692600,67.31,130
future_taylor_swift_20260103,2025-08-24,78,13541,15600,2708200,67.7,131
future_taylor_swift_20260103,2025-08-23,149,13690,29800,2738000,68.45,132
future_taylor_swift_20260103,2025-08-22,139,13829,27800,2765800,69.14,133
future_taylor_swift_20260103,2025-08-21,247,14076,49400,2815200,70.38,134
future_taylor_swift_20260103,2025-08-20,249,14325,49800,2865000,71.62,135
future_taylor_swift_20260103,2025-08-19,74,14399,14800,2879800,72.0,136
future_taylor_swift_20260103,2025-08-18,260,14659,52000,2931800,73.3,137
future_taylor_swift_20260103,2025-08-17,69,14728,13800,2945600,73.64,138
future_taylor_swift_20260103,2025-08-16,141,14869,28200,2973800,74.34,139
future_taylor_swift_20260103,2025-08-15,437,15306,87400,3061200,76.53,140
future_the_weeknd_20260106,2025-10-23,403,403,80600,80600,2.02,74
future_the_weeknd_20260106,2025-10-22,420,823,84000,164600,4.12,75
future_the_weeknd_20260106,2025-10-21,185,1008,37000,201600,5.04,76
future_the_weeknd_20260106,2025-10-20,300,1308,60000,261600,6.54,77
future_the_weeknd_20260106,2025-10-19,501,1809,100200,361800,9.04,78
future_the_weeknd_20260106,2025-10-18,457,2266,91400,453200,11.33,79
future_the_weeknd_20260106,2025-10-17,176,2442,35200,488400,12.21,80
future_the_weeknd_20260106,2025-10-16,390,2832,78000,566400,14.16,81
future_the_weeknd_20260106,2025-10-15,233,3065,46600,613000,15.32,82
future_the_weeknd_20260106,2025-10-14,193,3258,38600,651600,16.29,83
future_the_weeknd_20260106,2025-10-13,244,3502,48800,700400,17.51,84
future_the_weeknd_20260106,2025-10-12,239,3741,47800,748200,18.7,85
future_the_weeknd_20260106,2025-10-11,420,4161,84000,832200,20.8,86
future_the_weeknd_20260106,2025-10-10,242,4403,48400,880600,22.02,87
future_the_weeknd_20260106,2025-10-09,390,4793,78000,958600,23.96,88
future_the_weeknd_20260106,2025-10-08,339,5132,67800,1026400,25.66,89
future_the_weeknd_20260106,2025-10-07,155,5287,31000,1057400,26.43,90
future_the_weeknd_20260106,2025-10-06,18,5305,3600,1061000,26.52,91
future_the_weeknd_20260106,2025-10-05,151,5456,30200,1091200,27.28,92
future_the_weeknd_20260106,2025-10-04,25,5481,5000,1096200,27.41,93
future_the_weeknd_20260106,2025-10-03,225,5706,45000,1141200,28.53,94
future_the_weeknd_20260106,2025-10-02,116,5822,23200,1164400,29.11,95
future_the_weeknd_20260106,2025-10-01,36,5858,7200,1171600,29.29,96
future_the_weeknd_20260106,2025-09-30,79,5937,15800,1187400,29.68,97
future_the_weeknd_20260106,2025-09-29,67,6004,13400,1200800,30.02,98
future_the_weeknd_20260106,2025-09-28,177,6181,35400,1236200,30.9,99
future_the_weeknd_20260106,2025-09-27,41,6222,8200,1244400,31.11,100
future_the_weeknd_20260106,2025-09-26,345,6567,69000,1313400,32.84,101
future_the_weeknd_20260106,2025-09-25,194,6761,38800,1352200,33.8,102
future_the_weeknd_20260106,2025-09-24,320,7081,64000,1416200,35.41,103
future_the_weeknd_20260106,2025-09-23,249,7330,49800,1466000,36.65,104
future_the_weeknd_20260106,2025-09-22,18,7348,3600,1469600,36.74,105
future_the_weeknd_20260106,2025-09-21,120,7468,24000,1493600,37.34,106
future_the_weeknd_20260106,2025-09-20,147,7615,29400,1523000,38.07,107
future_the_weeknd_20260106,2025-09-19,382,7997,76400,1599400,39.98,108
future_the_weeknd_20260106,2025-09-18,25,8022,5000,1604400,40.11,109
future_the_weeknd_20260106,2025-09-17,360,8382,72000,1676400,41.91,110
future_the_weeknd_20260106,2025-09-16,227,8609,45400,1721800,43.05,111
future_the_weeknd_20260106,2025-09-15,76,8685,15200,1737000,43.43,112
future_the_weeknd_20260106,2025-09-14,23,8708,4600,1741600,43.54,113
future_the_weeknd_20260106,2025-09-13,14,8722,2800,1744400,43.61,114
future_the_weeknd_20260106,2025-09-12,95,8817,19000,1763400,44.09,115
future_the_weeknd_20260106,2025-09-11,125,8942,25000,1788400,44.71,116
future_the_weeknd_20260106,2025-09-10,289,9231,57800,1846200,46.16,117
future_the_weeknd_20260106,2025-09-09,92,9323,18400,1864600,46.62,118
future_the_weeknd_20260106,2025-09-08,20,9343,4000,1868600,46.72,119
future_the_weeknd_20260106,2025-09-07,195,9538,39000,1907600,47.69,120
future_the_weeknd_20260106,2025-09-06,123,9661,24600,1932200,48.3,121
future_the_weeknd_20260106,2025-09-05,73,9734,14600,1946800,48.67,122
future_the_weeknd_20260106,2025-09-04,163,9897,32600,1979400,49.48,123
future_the_weeknd_20260106,2025-09-03,65,9962,13000,1992400,49.81,124
future_the_weeknd_20260106,2025-09-02,238,10200,47600,2040000,51.0,125
future_the_weeknd_20260106,2025-09-01,346,10546,69200,2109200,52.73,126
future_the_weeknd_20260106,2025-08-31,37,10583,7400,2116600,52.91,127
future_the_weeknd_20260106,2025-08-30,176,10759,35200,2151800,53.8,128
future_the_weeknd_20260106,2025-08-29,153,10912,30600,2182400,54.56,129
future_the_weeknd_20260106,2025-08-28,217,11129,43400,2225800,55.65,130
future_the_weeknd_20260106,2025-08-27,233,11362,46600,2272400,56.81,131
future_the_weeknd_20260106,2025-08-26,101,11463,20200,2292600,57.32,132
future_the_weeknd_20260106,2025-08-25,247,11710,49400,2342000,58.55,133
future_the_weeknd_20260106,2025-08-24,97,11807,19400,2361400,59.04,134
future_the_weeknd_20260106,2025-08-23,294,12101,58800,2420200,60.5,135
future_the_weeknd_20260106,2025-08-22,179,12280,35800,2456000,61.4,136
future_the_weeknd_20260106,2025-08-21,212,12492,42400,2498400,62.46,137
future_the_weeknd_20260106,2025-08-20,140,12632,28000,2526400,63.16,138
future_the_weeknd_20260106,2025-08-19,12,12644,2400,2528800,63.22,139
future_the_weeknd_20260106,2025-08-18,381,13025,76200,2605000,65.12,140
future_the_weeknd_20260106,2025-08-17,146,13171,29200,2634200,65.85,141
future_the_weeknd_20260106,2025-08-16,117,13288,23400,2657600,66.44,142
future_the_weeknd_20260106,2025-08-15,180,13468,36000,2693600,67.34,143
future_the_weeknd_20260106,2025-08-14,48,13516,9600,2703200,67.58,144
future_the_weeknd_20260106,2025-08-13,70,13586,14000,2717200,67.93,145
future_the_weeknd_20260106,2025-08-12,321,13907,64200,2781400,69.53,146
real_metallica_20260110,2025-10-23,316,316,63200,63200,1.58,78
real_metallica_20260110,2025-10-22,34,350,6800,70000,1.75,79
real_metallica_20260110,2025-10-21,134,484,26800,96800,2.42,80
real_metallica_20260110,2025-10-20,151,635,30200,127000,3.17,81
real_metallica_20260110,2025-10-19,212,847,42400,169400,4.23,82
real_metallica_20260110,2025-10-18,67,914,13400,182800,4.57,83
real_metallica_20260110,2025-10-17,374,1288,74800,257600,6.44,84
real_metallica_20260110,2025-10-16,279,1567,55800,313400,7.83,85
real_metallica_20260110,2025-10-15,263,1830,52600,366000,9.15,86
real_metallica_20260110,2025-10-14,493,2323,98600,464600,11.62,87
real_metallica_20260110,2025-10-13,302,2625,60400,525000,13.12,88
real_metallica_20260110,2025-10-12,346,2971,69200,594200,14.85,89
real_metallica_20260110,2025-10-11,479,3450,95800,690000,17.25,90
real_metallica_20260110,2025-10-10,72,3522,14400,704400,17.61,91
real_metallica_20260110,2025-10-09,115,3637,23000,727400,18.19,92
real_metallica_20260110,2025-10-08,370,4007,74000,801400,20.04,93
real_metallica_20260110,2025-10-07,203,4210,40600,842000,21.05,94
real_metallica_20260110,2025-10-06,411,4621,82200,924200,23.11,95
real_metallica_20260110,2025-10-05,46,4667,9200,933400,23.34,96
real_metallica_20260110,2025-10-04,7,4674,1400,934800,23.37,97
real_metallica_20260110,2025-10-03,63,4737,12600,947400,23.69,98
real_metallica_20260110,2025-10-02,134,4871,26800,974200,24.36,99
real_metallica_20260110,2025-10-01,326,5197,65200,1039400,25.99,100
real_metallica_20260110,2025-09-30,55,5252,11000,1050400,26.26,101
real_metallica_20260110,2025-09-29,241,5493,48200,1098600,27.46,102
real_metallica_20260110,2025-09-28,143,5636,28600,1127200,28.18,103
real_metallica_20260110,2025-09-27,113,5749,22600,1149800,28.74,104
real_metallica_20260110,2025-09-26,325,6074,65000,1214800,30.37,105
real_metallica_20260110,2025-09-25,358,6432,71600,1286400,32.16,106
real_metallica_20260110,2025-09-24,209,6641,41800,1328200,33.2,107
real_metallica_20260110,2025-09-23,11,6652,2200,1330400,33.26,108
real_metallica_20260110,2025-09-22,155,6807,31000,1361400,34.03,109
real_metallica_20260110,2025-09-21,118,6925,23600,1385000,34.62,110
real_metallica_20260110,2025-09-20,137,7062,27400,1412400,35.31,111
real_metallica_20260110,2025-09-19,116,7178,23200,1435600,35.89,112
real_metallica_20260110,2025-09-18,276,7454,55200,1490800,37.27,113
real_metallica_20260110,2025-09-17,79,7533,15800,1506600,37.66,114
real_metallica_20260110,2025-09-16,335,7868,67000,1573600,39.34,115
real_metallica_20260110,2025-09-15,125,7993,25000,1598600,39.97,116
real_metallica_20260110,2025-09-14,143,8136,28600,1627200,40.68,117
real_metallica_20260110,2025-09-13,94,8230,18800,1646000,41.15,118
real_metallica_20260110,2025-09-12,113,8343,22600,1668600,41.72,119
real_metallica_20260110,2025-09-11,437,8780,87400,1756000,43.9,120
real_metallica_20260110,2025-09-10,188,8968,37600,1793600,44.84,121
real_metallica_20260110,2025-09-09,330,9298,66000,1859600,46.49,122
real_metallica_20260110,2025-09-08,203,9501,40600,1900200,47.5,123
real_metallica_20260110,2025-09-07,62,9563,12400,1912600,47.82,124
real_metallica_20260110,2025-09-06,421,9984,84200,1996800,49.92,125
real_metallica_20260110,2025-09-05,108,10092,21600,2018400,50.46,126
real_metallica_20260110,2025-09-04,305,10397,61000,2079400,51.99,127
real_metallica_20260110,2025-09-03,25,10422,5000,2084400,52.11,128
real_metallica_20260110,2025-09-02,124,10546,24800,2109200,52.73,129
real_metallica_20260110,2025-09-01,210,10756,42000,2151200,53.78,130
real_metallica_20260110,2025-08-31,195,10951,39000,2190200,54.75,131
real_metallica_20260110,2025-08-30,300,11251,60000,2250200,56.26,132
real_metallica_20260110,2025-08-29,222,11473,44400,2294600,57.37,133
real_metallica_20260110,2025-08-28,198,11671,39600,2334200,58.36,134
real_metallica_20260110,2025-08-27,152,11823,30400,2364600,59.11,135
real_metallica_20260110,2025-08-26,37,11860,7400,2372000,59.3,136
real_metallica_20260110,2025-08-25,256,12116,51200,2423200,60.58,137
real_metallica_20260110,2025-08-24,56,12172,11200,2434400,60.86,138
real_metallica_20260110,2025-08-23,13,12185,2600,2437000,60.92,139
real_metallica_20260110,2025-08-22,91,12276,18200,2455200,61.38,140
real_metallica_20260110,2025-08-21,121,12397,24200,2479400,61.98,141
real_metallica_20260110,2025-08-20,8,12405,1600,2481000,62.02,142
real_metallica_20260110,2025-08-19,13,12418,2600,2483600,62.09,143
real_metallica_20260110,2025-08-18,107,12525,21400,2505000,62.62,144
real_metallica_20260110,2025-08-17,32,12557,6400,2511400,62.79,145
real_metallica_20260110,2025-08-16,185,12742,37000,2548400,63.71,146
real_metallica_20260110,2025-08-15,55,12797,11000,2559400,63.98,147
real_metallica_20260110,2025-08-14,113,12910,22600,2582000,64.55,148
real_metallica_20260110,2025-08-13,22,12932,4400,2586400,64.66,149
real_metallica_20260110,2025-08-12,337,13269,67400,2653800,66.34,150
real_metallica_20260110,2025-08-11,234,13503,46800,2700600,67.52,151
real_metallica_20260110,2025-08-10,15,13518,3000,2703600,67.59,152
real_metallica_20260110,2025-08-09,122,13640,24400,2728000,68.2,153
real_metallica_20260110,2025-08-08,218,13858,43600,2771600,69.29,154
real_metallica_20260111,2025-10-23,502,502,100400,100400,2.51,79
real_metallica_20260111,2025-10-22,454,956,90800,191200,4.78,80
real_metallica_20260111,2025-10-21,41,997,8200,199400,4.98,81
real_metallica_20260111,2025-10-20,75,1072,15000,214400,5.36,82
real_metallica_20260111,2025-10-19,140,1212,28000,242400,6.06,83
real_metallica_20260111,2025-10-18,599,1811,119800,362200,9.05,84
real_metallica_20260111,2025-10-17,332,2143,66400,428600,10.71,85
real_metallica_20260111,2025-10-16,305,2448,61000,489600,12.24,86
real_metallica_20260111,2025-10-15,464,2912,92800,582400,14.56,87
real_metallica_20260111,2025-10-14,440,3352,88000,670400,16.76,88
real_metallica_20260111,2025-10-13,58,3410,11600,682000,17.05,89
real_metallica_20260111,2025-10-12,666,4076,133200,815200,20.38,90
real_metallica_20260111,2025-10-11,282,4358,56400,871600,21.79,91
real_metallica_20260111,2025-10-10,110,4468,22000,893600,22.34,92
real_metallica_20260111,2025-10-09,116,4584,23200,916800,22.92,93
real_metallica_20260111,2025-10-08,232,4816,46400,963200,24.08,94
real_metallica_20260111,2025-10-07,48,4864,9600,972800,24.32,95
real_metallica_20260111,2025-10-06,160,5024,32000,1004800,25.12,96
real_metallica_20260111,2025-10-05,191,5215,38200,1043000,26.07,97
real_metallica_20260111,2025-10-04,351,5566,70200,1113200,27.83,98
real_metallica_20260111,2025-10-03,34,5600,6800,1120000,28.0,99
real_metallica_20260111,2025-10-02,21,5621,4200,1124200,28.11,100
real_metallica_20260111,2025-10-01,24,5645,4800,1129000,28.23,101
real_metallica_20260111,2025-09-30,190,5835,38000,1167000,29.18,102
real_metallica_20260111,2025-09-29,284,6119,56800,1223800,30.59,103
real_metallica_20260111,2025-09-28,143,6262,28600,1252400,31.31,104
real_metallica_20260111,2025-09-27,343,6605,68600,1321000,33.02,105
real_metallica_20260111,2025-09-26,90,6695,18000,1339000,33.48,106
real_metallica_20260111,2025-09-25,384,7079,76800,1415800,35.39,107
real_metallica_20260111,2025-09-24,26,7105,5200,1421000,35.52,108
real_metallica_20260111,2025-09-23,307,7412,61400,1482400,37.06,109
real_metallica_20260111,2025-09-22,53,7465,10600,1493000,37.33,110
real_metallica_20260111,2025-09-21,108,7573,21600,1514600,37.87,111
real_metallica_20260111,2025-09-20,123,7696,24600,1539200,38.48,112
real_metallica_20260111,2025-09-19,27,7723,5400,1544600,38.62,113
real_metallica_20260111,2025-09-18,284,8007,56800,1601400,40.03,114
real_metallica_20260111,2025-09-17,142,8149,28400,1629800,40.74,115
real_metallica_20260111,2025-09-16,219,8368,43800,1673600,41.84,116
real_metallica_20260111,2025-09-15,392,8760,78400,1752000,43.8,117
real_metallica_20260111,2025-09-14,314,9074,62800,1814800,45.37,118
real_metallica_20260111,2025-09-13,285,9359,57000,1871800,46.79,119
real_metallica_20260111,2025-09-12,168,9527,33600,1905400,47.63,120
real_metallica_20260111,2025-09-11,136,9663,27200,1932600,48.32,121
real_metallica_20260111,2025-09-10,69,9732,13800,1946400,48.66,122
real_metallica_20260111,2025-09-09,158,9890,31600,1978000,49.45,123
real_metallica_20260111,2025-09-08,179,10069,35800,2013800,50.34,124
real_metallica_20260111,2025-09-07,36,10105,7200,2021000,50.52,125
real_metallica_20260111,2025-09-06,205,10310,41000,2062000,51.55,126
real_metallica_20260111,2025-09-05,189,10499,37800,2099800,52.5,127
real_metallica_20260111,2025-09-04,15,10514,3000,2102800,52.57,128
real_metallica_20260111,2025-09-03,135,10649,27000,2129800,53.24,129
real_metallica_20260111,2025-09-02,107,10756,21400,2151200,53.78,130
real_metallica_20260111,2025-09-01,80,10836,16000,2167200,54.18,131
real_metallica_20260111,2025-08-31,166,11002,33200,2200400,55.01,132
real_metallica_20260111,2025-08-30,290,11292,58000,2258400,56.46,133
real_metallica_20260111,2025-08-29,26,11318,5200,2263600,56.59,134
real_metallica_20260111,2025-08-28,193,11511,38600,2302200,57.55,135
real_metallica_20260111,2025-08-27,345,11856,69000,2371200,59.28,136
